folder_name,as_of_date,raw_csv,imputed_csv,imputed_exists,needs_imputation,n_spreads,n_cells,n_missing
04336_2002-05-06,2002-05-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04336_2002-05-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04336_2002-05-06\imputed_correlation_matrix.csv,True,False,55,3025,0
04337_2002-05-07,2002-05-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04337_2002-05-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04337_2002-05-07\imputed_correlation_matrix.csv,True,False,55,3025,0
04338_2002-05-08,2002-05-08,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04338_2002-05-08\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04338_2002-05-08\imputed_correlation_matrix.csv,True,False,55,3025,0
04339_2002-05-09,2002-05-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04339_2002-05-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04339_2002-05-09\imputed_correlation_matrix.csv,True,False,55,3025,0
04340_2002-05-10,2002-05-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04340_2002-05-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04340_2002-05-10\imputed_correlation_matrix.csv,True,False,55,3025,0
04341_2002-05-13,2002-05-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04341_2002-05-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04341_2002-05-13\imputed_correlation_matrix.csv,True,False,55,3025,0
04342_2002-05-14,2002-05-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04342_2002-05-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04342_2002-05-14\imputed_correlation_matrix.csv,True,False,55,3025,0
04343_2002-05-15,2002-05-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04343_2002-05-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04343_2002-05-15\imputed_correlation_matrix.csv,True,False,55,3025,0
04344_2002-05-16,2002-05-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04344_2002-05-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04344_2002-05-16\imputed_correlation_matrix.csv,True,False,55,3025,0
04345_2002-05-17,2002-05-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04345_2002-05-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04345_2002-05-17\imputed_correlation_matrix.csv,True,False,55,3025,0
04346_2002-05-20,2002-05-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04346_2002-05-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04346_2002-05-20\imputed_correlation_matrix.csv,True,False,55,3025,0
04347_2002-05-21,2002-05-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04347_2002-05-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04347_2002-05-21\imputed_correlation_matrix.csv,True,False,55,3025,0
04348_2002-05-22,2002-05-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04348_2002-05-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04348_2002-05-22\imputed_correlation_matrix.csv,True,False,55,3025,0
04349_2002-05-23,2002-05-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04349_2002-05-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04349_2002-05-23\imputed_correlation_matrix.csv,True,False,55,3025,0
04350_2002-05-24,2002-05-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04350_2002-05-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04350_2002-05-24\imputed_correlation_matrix.csv,True,False,55,3025,0
04351_2002-05-28,2002-05-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04351_2002-05-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04351_2002-05-28\imputed_correlation_matrix.csv,True,False,55,3025,0
04352_2002-05-29,2002-05-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04352_2002-05-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04352_2002-05-29\imputed_correlation_matrix.csv,True,False,55,3025,0
04353_2002-05-30,2002-05-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04353_2002-05-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04353_2002-05-30\imputed_correlation_matrix.csv,True,False,55,3025,0
04354_2002-05-31,2002-05-31,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04354_2002-05-31\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04354_2002-05-31\imputed_correlation_matrix.csv,True,False,55,3025,0
04355_2002-06-03,2002-06-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04355_2002-06-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04355_2002-06-03\imputed_correlation_matrix.csv,True,False,55,3025,0
04356_2002-06-04,2002-06-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04356_2002-06-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04356_2002-06-04\imputed_correlation_matrix.csv,True,False,55,3025,0
04357_2002-06-05,2002-06-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04357_2002-06-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04357_2002-06-05\imputed_correlation_matrix.csv,True,False,55,3025,0
04358_2002-06-06,2002-06-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04358_2002-06-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04358_2002-06-06\imputed_correlation_matrix.csv,True,False,55,3025,0
04359_2002-06-07,2002-06-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04359_2002-06-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04359_2002-06-07\imputed_correlation_matrix.csv,True,False,55,3025,0
04360_2002-06-10,2002-06-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04360_2002-06-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04360_2002-06-10\imputed_correlation_matrix.csv,True,False,55,3025,0
04361_2002-06-11,2002-06-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04361_2002-06-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04361_2002-06-11\imputed_correlation_matrix.csv,True,False,55,3025,0
04362_2002-06-12,2002-06-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04362_2002-06-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04362_2002-06-12\imputed_correlation_matrix.csv,True,False,55,3025,0
04363_2002-06-13,2002-06-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04363_2002-06-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04363_2002-06-13\imputed_correlation_matrix.csv,True,False,55,3025,0
04364_2002-06-14,2002-06-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04364_2002-06-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04364_2002-06-14\imputed_correlation_matrix.csv,True,False,55,3025,0
04365_2002-06-17,2002-06-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04365_2002-06-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04365_2002-06-17\imputed_correlation_matrix.csv,True,False,55,3025,0
04366_2002-06-18,2002-06-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04366_2002-06-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04366_2002-06-18\imputed_correlation_matrix.csv,True,False,55,3025,0
04367_2002-06-19,2002-06-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04367_2002-06-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04367_2002-06-19\imputed_correlation_matrix.csv,True,False,55,3025,0
04368_2002-06-20,2002-06-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04368_2002-06-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04368_2002-06-20\imputed_correlation_matrix.csv,True,False,55,3025,0
04369_2002-06-21,2002-06-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04369_2002-06-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04369_2002-06-21\imputed_correlation_matrix.csv,True,False,55,3025,0
04370_2002-06-24,2002-06-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04370_2002-06-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04370_2002-06-24\imputed_correlation_matrix.csv,True,False,55,3025,0
04371_2002-06-25,2002-06-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04371_2002-06-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04371_2002-06-25\imputed_correlation_matrix.csv,True,False,55,3025,0
04372_2002-06-26,2002-06-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04372_2002-06-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04372_2002-06-26\imputed_correlation_matrix.csv,True,False,55,3025,0
04373_2002-06-27,2002-06-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04373_2002-06-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04373_2002-06-27\imputed_correlation_matrix.csv,True,False,55,3025,0
04374_2002-06-28,2002-06-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04374_2002-06-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04374_2002-06-28\imputed_correlation_matrix.csv,True,False,55,3025,0
04375_2002-07-01,2002-07-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04375_2002-07-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04375_2002-07-01\imputed_correlation_matrix.csv,True,False,55,3025,0
04376_2002-07-02,2002-07-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04376_2002-07-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04376_2002-07-02\imputed_correlation_matrix.csv,True,False,55,3025,0
04377_2002-07-03,2002-07-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04377_2002-07-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04377_2002-07-03\imputed_correlation_matrix.csv,True,False,55,3025,0
04378_2002-07-05,2002-07-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04378_2002-07-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04378_2002-07-05\imputed_correlation_matrix.csv,True,False,55,3025,0
04379_2002-07-08,2002-07-08,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04379_2002-07-08\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04379_2002-07-08\imputed_correlation_matrix.csv,True,False,55,3025,0
04380_2002-07-09,2002-07-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04380_2002-07-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04380_2002-07-09\imputed_correlation_matrix.csv,True,False,55,3025,0
04381_2002-07-10,2002-07-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04381_2002-07-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04381_2002-07-10\imputed_correlation_matrix.csv,True,False,55,3025,0
04382_2002-07-11,2002-07-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04382_2002-07-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04382_2002-07-11\imputed_correlation_matrix.csv,True,False,55,3025,0
04383_2002-07-12,2002-07-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04383_2002-07-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04383_2002-07-12\imputed_correlation_matrix.csv,True,False,55,3025,0
04384_2002-07-15,2002-07-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04384_2002-07-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04384_2002-07-15\imputed_correlation_matrix.csv,True,False,55,3025,0
04385_2002-07-16,2002-07-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04385_2002-07-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04385_2002-07-16\imputed_correlation_matrix.csv,True,False,55,3025,0
04386_2002-07-17,2002-07-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04386_2002-07-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04386_2002-07-17\imputed_correlation_matrix.csv,True,False,55,3025,0
04387_2002-07-18,2002-07-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04387_2002-07-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04387_2002-07-18\imputed_correlation_matrix.csv,True,False,55,3025,0
04388_2002-07-19,2002-07-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04388_2002-07-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04388_2002-07-19\imputed_correlation_matrix.csv,True,False,55,3025,0
04389_2002-07-22,2002-07-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04389_2002-07-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04389_2002-07-22\imputed_correlation_matrix.csv,True,False,55,3025,0
04390_2002-07-23,2002-07-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04390_2002-07-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04390_2002-07-23\imputed_correlation_matrix.csv,True,False,55,3025,0
04391_2002-07-24,2002-07-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04391_2002-07-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04391_2002-07-24\imputed_correlation_matrix.csv,True,False,55,3025,0
04392_2002-07-25,2002-07-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04392_2002-07-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04392_2002-07-25\imputed_correlation_matrix.csv,True,False,55,3025,0
04393_2002-07-26,2002-07-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04393_2002-07-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04393_2002-07-26\imputed_correlation_matrix.csv,True,False,55,3025,0
04394_2002-07-29,2002-07-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04394_2002-07-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04394_2002-07-29\imputed_correlation_matrix.csv,True,False,55,3025,0
04395_2002-07-30,2002-07-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04395_2002-07-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04395_2002-07-30\imputed_correlation_matrix.csv,True,False,55,3025,0
04396_2002-07-31,2002-07-31,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04396_2002-07-31\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04396_2002-07-31\imputed_correlation_matrix.csv,True,False,55,3025,0
04397_2002-08-01,2002-08-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04397_2002-08-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04397_2002-08-01\imputed_correlation_matrix.csv,True,False,55,3025,0
04398_2002-08-02,2002-08-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04398_2002-08-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04398_2002-08-02\imputed_correlation_matrix.csv,True,False,55,3025,0
04399_2002-08-05,2002-08-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04399_2002-08-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04399_2002-08-05\imputed_correlation_matrix.csv,True,False,55,3025,0
04400_2002-08-06,2002-08-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04400_2002-08-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04400_2002-08-06\imputed_correlation_matrix.csv,True,False,55,3025,0
04401_2002-08-07,2002-08-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04401_2002-08-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04401_2002-08-07\imputed_correlation_matrix.csv,True,False,55,3025,0
04402_2002-08-08,2002-08-08,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04402_2002-08-08\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04402_2002-08-08\imputed_correlation_matrix.csv,True,False,55,3025,0
04403_2002-08-09,2002-08-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04403_2002-08-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04403_2002-08-09\imputed_correlation_matrix.csv,True,False,55,3025,0
04404_2002-08-12,2002-08-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04404_2002-08-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04404_2002-08-12\imputed_correlation_matrix.csv,True,False,55,3025,0
04405_2002-08-13,2002-08-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04405_2002-08-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04405_2002-08-13\imputed_correlation_matrix.csv,True,False,55,3025,0
04406_2002-08-14,2002-08-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04406_2002-08-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04406_2002-08-14\imputed_correlation_matrix.csv,True,False,55,3025,0
04407_2002-08-15,2002-08-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04407_2002-08-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04407_2002-08-15\imputed_correlation_matrix.csv,True,False,55,3025,0
04408_2002-08-16,2002-08-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04408_2002-08-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04408_2002-08-16\imputed_correlation_matrix.csv,True,False,55,3025,0
04409_2002-08-19,2002-08-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04409_2002-08-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04409_2002-08-19\imputed_correlation_matrix.csv,True,False,55,3025,0
04410_2002-08-20,2002-08-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04410_2002-08-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04410_2002-08-20\imputed_correlation_matrix.csv,True,False,55,3025,0
04411_2002-08-21,2002-08-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04411_2002-08-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04411_2002-08-21\imputed_correlation_matrix.csv,True,False,55,3025,0
04412_2002-08-22,2002-08-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04412_2002-08-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04412_2002-08-22\imputed_correlation_matrix.csv,True,False,55,3025,0
04413_2002-08-23,2002-08-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04413_2002-08-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04413_2002-08-23\imputed_correlation_matrix.csv,True,False,55,3025,0
04414_2002-08-26,2002-08-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04414_2002-08-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04414_2002-08-26\imputed_correlation_matrix.csv,True,False,55,3025,0
04415_2002-08-27,2002-08-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04415_2002-08-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04415_2002-08-27\imputed_correlation_matrix.csv,True,False,55,3025,0
04416_2002-08-28,2002-08-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04416_2002-08-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04416_2002-08-28\imputed_correlation_matrix.csv,True,False,55,3025,0
04417_2002-08-29,2002-08-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04417_2002-08-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04417_2002-08-29\imputed_correlation_matrix.csv,True,False,55,3025,0
04418_2002-08-30,2002-08-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04418_2002-08-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04418_2002-08-30\imputed_correlation_matrix.csv,True,False,55,3025,0
04419_2002-09-03,2002-09-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04419_2002-09-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04419_2002-09-03\imputed_correlation_matrix.csv,True,False,55,3025,0
04420_2002-09-04,2002-09-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04420_2002-09-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04420_2002-09-04\imputed_correlation_matrix.csv,True,False,55,3025,0
04421_2002-09-05,2002-09-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04421_2002-09-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04421_2002-09-05\imputed_correlation_matrix.csv,True,False,55,3025,0
04422_2002-09-06,2002-09-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04422_2002-09-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04422_2002-09-06\imputed_correlation_matrix.csv,True,False,55,3025,0
04423_2002-09-09,2002-09-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04423_2002-09-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04423_2002-09-09\imputed_correlation_matrix.csv,True,False,55,3025,0
04424_2002-09-10,2002-09-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04424_2002-09-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04424_2002-09-10\imputed_correlation_matrix.csv,True,False,55,3025,0
04425_2002-09-11,2002-09-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04425_2002-09-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04425_2002-09-11\imputed_correlation_matrix.csv,True,False,55,3025,0
04426_2002-09-12,2002-09-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04426_2002-09-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04426_2002-09-12\imputed_correlation_matrix.csv,True,False,55,3025,0
04427_2002-09-13,2002-09-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04427_2002-09-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04427_2002-09-13\imputed_correlation_matrix.csv,True,False,55,3025,0
04428_2002-09-16,2002-09-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04428_2002-09-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04428_2002-09-16\imputed_correlation_matrix.csv,True,False,55,3025,0
04429_2002-09-17,2002-09-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04429_2002-09-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04429_2002-09-17\imputed_correlation_matrix.csv,True,False,55,3025,0
04430_2002-09-18,2002-09-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04430_2002-09-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04430_2002-09-18\imputed_correlation_matrix.csv,True,False,55,3025,0
04431_2002-09-19,2002-09-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04431_2002-09-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04431_2002-09-19\imputed_correlation_matrix.csv,True,False,55,3025,0
04432_2002-09-20,2002-09-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04432_2002-09-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04432_2002-09-20\imputed_correlation_matrix.csv,True,False,55,3025,0
04433_2002-09-23,2002-09-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04433_2002-09-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04433_2002-09-23\imputed_correlation_matrix.csv,True,False,55,3025,0
04434_2002-09-24,2002-09-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04434_2002-09-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\04434_2002-09-24\imputed_correlation_matrix.csv,True,False,55,3025,0
